"GDF","ET","GDF_prev","DF_prev"
"-0.7002881922","-0.758244684","-0.7002677465","-0.6261240707"
"-0.7003041670","-0.758244684","-0.7002881943","-0.6260015381"
"-0.6281429155","-0.758244684","-0.7003041690","-0.6260210319"
"-0.0639662764","-0.648596110","-0.6281429175","-0.5556915254"
" 0.6636527539","-0.374474674","-0.0639662778","-0.3515147017"
" 1.1893506341"," 0.118943912"," 0.6636527531","-0.2717432268"
" 1.0029569649"," 0.667186784"," 1.1893506338"," 0.0964392380"
" 1.4564488642"," 1.215429657"," 1.0029569644"," 0.7578643738"
" 1.9839359191"," 1.489551093"," 1.4564488642"," 0.8685613935"
" 1.6903195633"," 1.544375380"," 1.9839359197","-0.0146755063"
" 1.2330576172"," 1.379902518"," 1.6903195635","-0.1420397377"
" 0.6422465560"," 1.105781082"," 1.2330576170","-0.2088895982"
"-0.0123997042"," 0.557538210"," 0.6422465552","-0.1952996245"
"-0.5689915203","-0.100353237","-0.0123997056"," 0.1304280965"
"-0.6996996815","-0.648596110","-0.5689915223","-0.4571725703"
"-0.7001840367","-0.758244684","-0.6996996836","-0.6255002686"
"-0.7002274880","-0.758244684","-0.7001840387","-0.6261741976"
"-0.7002089573","-0.758244684","-0.7002274901","-0.6262535653"
"-0.7002658275","-0.758244684","-0.7002089594","-0.6261282479"
"-0.7002677445","-0.758244684","-0.7002658296","-0.6261728052"
"-0.7002715784","-0.758244684","-0.7002677465","-0.6259444491"
"-0.7002447408","-0.758244684","-0.7002715805","-0.6260210319"
"-0.7002185422","-0.758244684","-0.7002447429","-0.6259862216"
"-0.7002888312","-0.758244684","-0.7002185442","-0.6261547038"
"-0.7002575206","-0.758244684","-0.7002888333","-0.6257063461"
"-0.7003080009","-0.758244684","-0.7002575227","-0.6259444491"
"-0.6471631210","-0.758244684","-0.7003080030","-0.6260586272"
"-0.4481020946","-0.703420397","-0.6471631230","-0.5374815176"
"-0.1209003728","-0.374474674","-0.4481020964","-0.2200149968"
" 1.1108825416"," 0.283416773","-0.1209003743"," 0.2487973247"
" 1.5635437526"," 1.050956795"," 1.1108825413"," 0.1464269488"
" 0.8996321232"," 1.544375380"," 1.5635437528"," 0.4370518790"
" 0.4357246709"," 1.763672529"," 0.8996321227"," 0.9824609685"
" 1.1897340286"," 1.818496816"," 0.4357246699"," 0.9278782871"
" 0.6140031546"," 1.599199667"," 1.1897340284"," 0.6622054398"
" 0.1264530360"," 1.160605369"," 0.6140031538"," 0.6118000044"
"-0.4870677646"," 0.557538210"," 0.1264530347"," 0.6060911015"
"-0.5248046550","-0.100353237","-0.4870677665","-0.2260441553"
"-0.6996651760","-0.703420397","-0.5248046569","-0.3155346893"
"-0.7002837193","-0.758244684","-0.6996651781","-0.6250198853"
"-0.7003099179","-0.758244684","-0.7002837213","-0.6258748283"
"-0.7002607156","-0.758244684","-0.7003099200","-0.6259903988"
"-0.7002798853","-0.758244684","-0.7002607176","-0.6259124235"
"-0.7003437844","-0.758244684","-0.7002798874","-0.6258553345"
"-0.7003348385","-0.758244684","-0.7003437865","-0.6258567269"
"-0.7003271706","-0.758244684","-0.7003348406","-0.6256645736"
"-0.7003252537","-0.758244684","-0.7003271727","-0.6257272323"
"-0.7003329216","-0.758244684","-0.7003252557","-0.6257160930"
"-0.7003495353","-0.758244684","-0.7003329236","-0.6258386255"
"-0.7003341995","-0.758244684","-0.7003495374","-0.6257411565"
"-0.6774404307","-0.758244684","-0.7003342016","-0.6257328020"
"-0.6347513602","-0.648596110","-0.6774404327","-0.5867897297"
"-0.5401615252","-0.374474674","-0.6347513622","-0.5117677835"
"-0.3554100629"," 0.228592486","-0.5401615272","-0.3477691045"
" 0.4144462712"," 0.831659646","-0.3554100646","-0.0355895848"
" 1.8129419326"," 1.270253944"," 0.4144462702"," 1.0817401824"
" 1.4894846979"," 1.544375380"," 1.8129419329"," 1.6407949423"
" 0.5863987442"," 1.654023955"," 1.4894846980"," 1.4703633044"
" 0.4765561946"," 1.434726806"," 0.5863987434"," 0.9903977359"
" 0.2184038382"," 1.105781082"," 0.4765561937"," 0.8093837415"
"-0.2760473830"," 0.557538210"," 0.2184038370"," 0.2305566837"
"-0.6057635343","-0.100353237","-0.2760473847","-0.1132863608"
"-0.6996773168","-0.648596110","-0.6057635363","-0.4704715292"
"-0.7001904266","-0.758244684","-0.6996773189","-0.6254626734"
"-0.7002089573","-0.758244684","-0.7001904286","-0.6261853370"
"-0.7002511307","-0.758244684","-0.7002089594","-0.6261505266"
"-0.7002511307","-0.758244684","-0.7002511328","-0.6260502727"
"-0.7002472968","-0.758244684","-0.7002511328","-0.6259792595"
"-0.7002696615","-0.758244684","-0.7002472988","-0.6259750822"
"-0.7002696615","-0.758244684","-0.7002696635","-0.6258260938"
"-0.7002415458","-0.758244684","-0.7002696635","-0.6258455876"
"-0.7002958601","-0.758244684","-0.7002415479","-0.6258664738"
"-0.7002632715","-0.758244684","-0.7002958622","-0.6257954607"
"-0.7002319610","-0.758244684","-0.7002632736","-0.6259068539"
"-0.6750116259","-0.758244684","-0.7002319631","-0.6260990072"
"-0.3234796835","-0.648596110","-0.6750116280","-0.5816029825"
" 0.5184740030","-0.319650386","-0.3234796852","-0.2766584529"
" 0.6834614743"," 0.173768199"," 0.5184740021"," 0.2841646744"
" 0.3692057098"," 0.831659646"," 0.6834614736","-0.0575897472"
" 0.7480634625"," 1.270253944"," 0.3692057087"," 0.7830670915"
" 0.1115645462"," 1.434726806"," 0.7480634618"," 1.1584622677"
"-0.3984780550"," 1.599199667"," 0.1115645449"," 0.6368634806"
"-0.0658193502"," 1.379902518","-0.3984780568","-0.0702746509"
"-0.2345129692"," 0.831659646","-0.0658193517"," 0.4284189039"
"-0.4686137051"," 0.338241061","-0.2345129709"," 0.1861525585"
"-0.6403342244","-0.155177525","-0.4686137069","-0.2461784811"
"-0.6999667797","-0.648596110","-0.6403342264","-0.5204578476"
"-0.7002786073","-0.758244684","-0.6999667818","-0.6259124235"
"-0.7002370729","-0.758244684","-0.7002786094","-0.6258957146"
"-0.7002626325","-0.758244684","-0.7002370750","-0.6259193856"
"-0.7002651885","-0.758244684","-0.7002626346","-0.6259388794"
"-0.7002626325","-0.758244684","-0.7002651906","-0.6259597657"
"-0.7002172642","-0.758244684","-0.7002626346","-0.6258971070"
"-0.7002766904","-0.758244684","-0.7002172663","-0.6260655892"
"-0.7002703004","-0.758244684","-0.7002766924","-0.6259388794"
"-0.7002786073","-0.758244684","-0.7002703025","-0.6256603964"
"-0.7002326000","-0.758244684","-0.7002786094","-0.6258191317"
"-0.7002677445","-0.758244684","-0.7002326020","-0.6260628044"
"-0.6442359033","-0.758244684","-0.7002677465","-0.6260976148"
"-0.0782796743","-0.648596110","-0.6442359053","-0.5756072421"
" 0.4920197763","-0.538947535","-0.0782796758","-0.3807275756"
" 1.2322908280","-0.374474674"," 0.4920197754","-0.2697799212"
" 1.4929991483"," 0.064119624"," 1.2322908278","-0.1267649414"
" 1.0570795010"," 1.050956795"," 1.4929991484"," 0.5040270569"
" 0.1132259227"," 1.160605369"," 1.0570795006"," 0.9774482733"
" 0.1588498788"," 0.831659646"," 0.1132259214"," 0.7929532404"
"-0.1515719399"," 0.941308220"," 0.1588498775"," 0.7128893583"
" 0.0746947665"," 0.831659646","-0.1515719414"," 0.3603297936"
"-0.1626264839"," 0.447889635"," 0.0746947652"," 0.3791274007"
"-0.6195178152","-0.210001812","-0.1626264854"," 0.0544996879"
"-0.7000645453","-0.703420397","-0.6195178172","-0.4908690216"
"-0.7003073619","-0.758244684","-0.7000645474","-0.6256450798"
"-0.7003163078","-0.758244684","-0.7003073640","-0.6257871062"
"-0.7002856362","-0.758244684","-0.7003163099","-0.6257495110"
"-0.7002728564","-0.758244684","-0.7002856383","-0.6259583733"
"-0.7002632715","-0.758244684","-0.7002728585","-0.6259778671"
"-0.7002581596","-0.758244684","-0.7002632736","-0.6258817904"
"-0.7002677445","-0.758244684","-0.7002581617","-0.6258302710"
"-0.7002811633","-0.758244684","-0.7002677465","-0.6259472339"
"-0.7002888312","-0.758244684","-0.7002811654","-0.6259333098"
"-0.7002933041","-0.758244684","-0.7002888333","-0.6257745744"
"-0.7003067229","-0.758244684","-0.7002933062","-0.6258107772"
"-0.6036682829","-0.758244684","-0.7003067250","-0.6259277401"
" 0.0769951341","-0.703420397","-0.6036682849","-0.5041512715"
" 0.5781557606","-0.429298961"," 0.0769951328"," 0.0777530241"
" 0.8769479434"," 0.118943912"," 0.5781557598"," 0.4040516354"
" 0.8596951869"," 0.831659646"," 0.8769479428"," 0.3656209719"
" 1.6692967600"," 1.379902518"," 0.8596951863"," 0.5342424699"
" 0.1679874498"," 1.654023955"," 1.6692967602"," 0.5334070207"
" 0.8013553103"," 1.654023955"," 0.1679874486"," 0.7226362656"
" 0.1674123579"," 1.599199667"," 0.8013553097"," 0.6787751824"
" 0.0243422772"," 1.050956795"," 0.1674123567"," 0.4611406644"
"-0.3458827073"," 0.447889635"," 0.0243422759"," 0.3093673921"
"-0.6528258591","-0.210001812","-0.3458827091","-0.1901894602"
"-0.7000038412","-0.703420397","-0.6528258611","-0.5463609502"
"-0.7002536867","-0.758244684","-0.7000038433","-0.6256283708"
"-0.7002262101","-0.758244684","-0.7002536887","-0.6260809058"
"-0.7002792463","-0.758244684","-0.7002262121","-0.6260516651"
"-0.7002421848","-0.758244684","-0.7002792484","-0.6260864755"
"-0.7002651885","-0.758244684","-0.7002421869","-0.6260474878"
"-0.7002581596","-0.758244684","-0.7002651906","-0.6259945761"
"-0.7002434628","-0.758244684","-0.7002581617","-0.6260057154"
"-0.7002632715","-0.758244684","-0.7002434649","-0.6258302710"
"-0.7002568816","-0.758244684","-0.7002632736","-0.6259583733"
"-0.7003060839","-0.758244684","-0.7002568837","-0.6259945761"
"-0.7002722174","-0.758244684","-0.7003060860","-0.6258873601"
"-0.6412153930","-0.758244684","-0.7002722195","-0.6258817904"
"-0.1355971654","-0.703420397","-0.6412153950","-0.5615605561"
" 0.5405830909","-0.429298961","-0.1355971669","-0.3250309619"
" 1.1406595213"," 0.173768199"," 0.5405830900","-0.2200985417"
" 1.5632242571"," 0.831659646"," 1.1406595210","-0.1783400056"
" 1.6539609765"," 1.325078231"," 1.5632242573","-0.1005039880"
" 0.7752844783"," 1.654023955"," 1.6539609767"," 0.2116198351"
" 0.6864647319"," 1.489551093"," 0.7752844776"," 0.6957626495"
" 0.7005864326"," 1.325078231"," 0.6864647312"," 0.8812323731"
" 0.5375159342"," 1.050956795"," 0.7005864319"," 0.4508367909"
"-0.1046061028"," 0.338241061"," 0.5375159333"," 0.0011562561"
"-0.5975627241","-0.210001812","-0.1046061043","-0.2275758121"
"-0.7000722132","-0.648596110","-0.5975627260","-0.5074401566"
"-0.7002000114","-0.758244684","-0.7000722153","-0.6257662199"
"-0.7002811633","-0.758244684","-0.7002000135","-0.6261964763"
"-0.7002811633","-0.758244684","-0.7002811654","-0.6258497649"
"-0.7002683835","-0.758244684","-0.7002811654","-0.6260001457"
"-0.7003048060","-0.758244684","-0.7002683855","-0.6259778671"
"-0.7002760514","-0.758244684","-0.7003048080","-0.6259597657"
"-0.7003111959","-0.758244684","-0.7002760534","-0.6258873601"
"-0.7003137518","-0.758244684","-0.7003111979","-0.6257202702"
"-0.7003603982","-0.758244684","-0.7003137539","-0.6258609042"
"-0.7003322826","-0.758244684","-0.7003604002","-0.6256910295"
"-0.7003188638","-0.758244684","-0.7003322846","-0.6256297632"
"-0.6645666794","-0.758244684","-0.7003188658","-0.6258664738"
"-0.1798153412","-0.648596110","-0.6645666814","-0.5635684190"
" 0.5549603880","-0.374474674","-0.1798153428","-0.1881008372"
" 1.0338202292"," 0.228592486"," 0.5549603871","-0.0863709723"
" 1.0910738212"," 0.831659646"," 1.0338202289"," 0.2081387967"
" 0.8837851469"," 1.215429657"," 1.0910738208"," 0.4004313555"
" 0.6270385706"," 1.270253944"," 0.8837851463"," 0.9370682283"
" 0.6286360481"," 1.379902518"," 0.6270385699"," 1.2059436309"
"-0.0144444753"," 1.215429657"," 0.6286360473"," 0.7174843289"
" 0.0814680709"," 0.886483933","-0.0144444767"," 0.5698883026"
"-0.1397314370"," 0.173768199"," 0.0814680696"," 0.6410407266"
"-0.6571965574","-0.210001812","-0.1397314385","-0.0301870132"
"-0.7002262101","-0.648596110","-0.6571965594","-0.5580168591"
"-0.7002996940","-0.758244684","-0.7002262121","-0.6260266016"
"-0.7003022500","-0.758244684","-0.7002996961","-0.6258817904"
"-0.7002485747","-0.758244684","-0.7003022521","-0.6260669817"
"-0.7003508133","-0.758244684","-0.7002485768","-0.6259541960"
"-0.7003092789","-0.758244684","-0.7003508154","-0.6258414104"
"-0.7003418674","-0.758244684","-0.7003092810","-0.6259541960"
"-0.7003412284","-0.758244684","-0.7003418695","-0.6256868523"
"-0.7003603982","-0.758244684","-0.7003412305","-0.6258093848"
"-0.7003444234","-0.758244684","-0.7003604002","-0.6255253321"
"-0.7003169468","-0.758244684","-0.7003444255","-0.6255629273"
"-0.7003508133","-0.758244684","-0.7003169489","-0.6257425489"
"-0.6364229606","-0.758244684","-0.7003508154","-0.6256757129"
"-0.3886695434","-0.648596110","-0.6364229626","-0.5305208333"
" 0.0546943488","-0.429298961","-0.3886695452","-0.0962571212"
" 0.6294667364"," 0.064119624"," 0.0546943475"," 0.3972288002"
" 0.0149491098"," 0.557538210"," 0.6294667356"," 0.6002429571"
" 0.1211174613"," 1.050956795"," 0.0149491084"," 0.6525977739"
"-0.3723816633"," 1.160605369"," 0.1211174601"," 0.7026551055"
"-0.2482384955"," 1.160605369","-0.3723816651","-0.0216236589"
"-0.5299760090"," 1.050956795","-0.2482384971"," 0.2147527696"
"-0.5548455380"," 0.557538210","-0.5299760109","-0.3022371228"
"-0.5446216823"," 0.228592486","-0.5548455399","-0.3584489301"
"-0.6418384092","-0.210001812","-0.5446216842","-0.3466273239"
"-0.7002645495","-0.593771823","-0.6418384112","-0.5328405972"
"-0.7002626325","-0.758244684","-0.7002645516","-0.6258971070"
"-0.7002811633","-0.758244684","-0.7002626346","-0.6259890064"
"-0.7002792463","-0.758244684","-0.7002811654","-0.6259583733"
"-0.7003220587","-0.758244684","-0.7002792484","-0.6259736898"
"-0.7002754124","-0.758244684","-0.7003220608","-0.6259945761"
"-0.7003022500","-0.758244684","-0.7002754144","-0.6260572347"
"-0.7002856362","-0.758244684","-0.7003022521","-0.6259026766"
"-0.7002632715","-0.758244684","-0.7002856383","-0.6258817904"
"-0.7002536867","-0.758244684","-0.7002632736","-0.6259848291"
"-0.7002607156","-0.758244684","-0.7002536887","-0.6258149545"
"-0.7002645495","-0.758244684","-0.7002607176","-0.6257620427"
"-0.6714658650","-0.758244684","-0.7002645516","-0.6259068539"
"-0.4685945354","-0.703420397","-0.6714658670","-0.5929567372"
"-0.2762390803","-0.648596110","-0.4685945372","-0.3103966767"
" 0.0393585653","-0.374474674","-0.2762390820"," 0.0994607793"
" 0.1927164008"," 0.228592486"," 0.0393585639"," 0.4249378655"
" 0.2060074132"," 0.722011071"," 0.1927163996"," 0.7485351910"
" 0.3840941996"," 0.941308220"," 0.2060074120"," 0.7915608251"
" 0.1535462536"," 1.105781082"," 0.3840941986"," 1.0281321917"
"-0.2067168616"," 0.612362497"," 0.1535462524"," 0.8670297366"
"-0.3718768605"," 0.447889635","-0.2067168631"," 0.2995369398"
"-0.6850124738","-0.045528950","-0.3718768622","-0.0009741394"
"-0.6992760305","-0.374474674","-0.6850124759","-0.5975628472"
"-0.7002913871","-0.703420397","-0.6992760325","-0.6242958293"
"-0.7003233367","-0.758244684","-0.7002913892","-0.6260614120"
"-0.7002492137","-0.758244684","-0.7003233388","-0.6259486263"
"-0.7002677445","-0.758244684","-0.7002492158","-0.6259124235"
"-0.7002696615","-0.758244684","-0.7002677465","-0.6260530575"
"-0.7002587986","-0.758244684","-0.7002696635","-0.6258720435"
"-0.7002696615","-0.758244684","-0.7002588007","-0.6261853370"
"-0.7002907482","-0.758244684","-0.7002696635","-0.6260725513"
"-0.7002351559","-0.758244684","-0.7002907502","-0.6259750822"
"-0.7002792463","-0.758244684","-0.7002351580","-0.6260266016"
"-0.7002792463","-0.758244684","-0.7002792484","-0.6260224244"
"-0.7002185422","-0.758244684","-0.7002792484","-0.6260196395"
"-0.6717035696","-0.758244684","-0.7002185442","-0.6261101465"
"-0.6167829338","-0.593771823","-0.6717035717","-0.5746701465"
"-0.4854766771","-0.538947535","-0.6167829358","-0.4775143660"
"-0.3887909517","-0.100353237","-0.4854766789","-0.2298036767"
"-0.4744604726"," 0.118943912","-0.3887909535","-0.0306325861"
"-0.2386025115"," 0.009295337","-0.4744604744","-0.2040439928"
"-0.0122080069"," 0.667186784","-0.2386025131"," 0.1965956735"
" 0.2706094014"," 0.502713922","-0.0122080083"," 0.6205722211"
" 0.2973831235"," 0.667186784"," 0.2706094002"," 0.1252761597"
"-0.4884160356"," 0.173768199"," 0.2973831224"," 0.2426706972"
"-0.5803783396","-0.100353237","-0.4884160375","-0.2244442700"
"-0.6480864630","-0.319650386","-0.5803783416","-0.4011320300"
"-0.7002696615","-0.484123248","-0.6480864650","-0.5246309164"
"-0.7002511307","-0.593771823","-0.7002696635","-0.6259166008"
"-0.7002562426","-0.593771823","-0.7002511328","-0.6259333098"
"-0.7002677445","-0.703420397","-0.7002562447","-0.6259221705"
"-0.7002370729","-0.703420397","-0.7002677465","-0.6258358407"
"-0.7002364339","-0.703420397","-0.7002370750","-0.6258706511"
"-0.7002837193","-0.703420397","-0.7002364360","-0.6259792595"
"-0.7002466578","-0.703420397","-0.7002837213","-0.6258831828"
"-0.7002121523","-0.758244684","-0.7002466598","-0.6259179932"
"-0.7002230151","-0.703420397","-0.7002121543","-0.6258887525"
"-0.7002044844","-0.703420397","-0.7002230172","-0.6258093848"
"-0.7002313220","-0.703420397","-0.7002044864","-0.6259472339"
"-0.6454563761","-0.703420397","-0.7002313241","-0.6258762207"
"-0.5756446944","-0.593771823","-0.6454563781","-0.5257518107"
"-0.4977900333","-0.484123248","-0.5756446964","-0.3954593299"
"-0.2669225918","-0.374474674","-0.4977900352","-0.2515532043"
" 0.6684451862"," 0.009295337","-0.2669225934"," 0.1867373729"
" 1.2922920811"," 0.776835359"," 0.6684451855"," 0.8345864592"
" 0.4859493620"," 0.612362497"," 1.2922920810"," 0.8751057456"
" 0.1033215625"," 0.996132508"," 0.4859493611"," 1.3727549889"
"-0.1694636874"," 0.886483933"," 0.1033215612"," 0.8862450683"
"-0.1661409343"," 0.557538210","-0.1694636889"," 0.3940262449"
"-0.3560490539"," 0.393065348","-0.1661409358"," 0.2772722185"
"-0.6349986497","-0.100353237","-0.3560490556","-0.1559917394"
"-0.7002651885","-0.429298961","-0.6349986517","-0.5165674391"
"-0.7002345169","-0.648596110","-0.7002651906","-0.6259848291"
"-0.7002185422","-0.703420397","-0.7002345190","-0.6259486263"
"-0.7002786073","-0.703420397","-0.7002185442","-0.6260669817"
"-0.7002389899","-0.703420397","-0.7002786094","-0.6260377409"
"-0.7002460188","-0.703420397","-0.7002389920","-0.6260572347"
"-0.7002095963","-0.703420397","-0.7002460209","-0.6259277401"
"-0.7002019284","-0.703420397","-0.7002095984","-0.6259806519"
"-0.7001878706","-0.758244684","-0.7002019305","-0.6260725513"
"-0.7001687009","-0.758244684","-0.7001878727","-0.6260057154"
"-0.7002166252","-0.758244684","-0.7001687029","-0.6260725513"
"-0.7002798853","-0.758244684","-0.7002166273","-0.6260864755"
"-0.6718786532","-0.758244684","-0.7002798874","-0.6259848291"
"-0.2437719486","-0.648596110","-0.6718786552","-0.5933480059"
" 0.4807096360","-0.374474674","-0.2437719502","-0.4124189488"
" 1.0763131295"," 0.283416773"," 0.4807096350","-0.3235967741"
" 1.4918489645"," 0.886483933"," 1.0763131292","-0.1952578520"
" 1.6462930847"," 1.379902518"," 1.4918489646"," 0.1070076704"
" 1.6645682267"," 1.708848242"," 1.6462930849","-0.1059761803"
" 0.9039133628"," 1.763672529"," 1.6645682270"," 0.0020056295"
" 0.5530434150"," 1.599199667"," 0.9039133623"," 0.4259125562"
" 0.3696530034"," 1.160605369"," 0.5530434142"," 0.1398547484"
"-0.1658214388"," 0.557538210"," 0.3696530024","-0.2608406147"
"-0.6248987583","-0.155177525","-0.1658214403","-0.4112353958"
"-0.7001648669","-0.538947535","-0.6248987602","-0.5576645780"
"-0.7002441018","-0.758244684","-0.7001648690","-0.6262340715"
